MACAddress,phoneDN,modelNumber,versionID,hardwareRevision,serialNumber,DHCPEnabled,DHCPServer,IPAddress,SubNetMask,DefaultRouter,DNSServer1,DNSServer2,DNSServer3,DomainName,AltTFTP,TFTPServer1TFTPServer2,CallManager1,CallManager2,CallManager3,CallManager4,CallManager5VLANId,AdminVLANId,CDPNeighborDeviceId,CDPNeighborIP,CDPNeighborPort,LLDPNeighborDeviceId,LLDPNeighborIP,LLDPNeighborPort,PortSpeed
5006AB0903EC,1015976869,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19478MN9,Yes,10.202.3.17,10.208.137.202,255.255.255.0,10.208.137.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS08.net.svm.com,10.207.137.4,GigabitEthernet1/0/3,,,,"Full, 1000"
B07D47D384A2,1015974234,CP-8851,sip88xx.11-0-1-11,V01,FCH19259TCF,Yes,10.202.3.17,10.208.76.97,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet2/0/20,,,,"Full, 1000"
B07D47D38496,1015978884,CP-8851,sip88xx.11-0-1-11,V01,FCH19259TC9,Yes,10.202.3.17,10.208.77.247,255.255.255.0,10.208.77.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-B01-AS02-SW.net.svm.com,10.207.77.4,GigabitEthernet1/0/48,,,,"Full, 1000"
B07D47D362B6,1015977627,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596BM,Yes,10.202.3.17,10.208.138.242,255.255.255.0,10.208.138.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS09.net.svm.com,10.207.138.4,GigabitEthernet1/0/48,,,,"Full, 1000"
B07D47D2A8FC,1015974298,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19248ZZZ,Yes,10.202.3.17,10.208.76.125,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet4/0/1,,,,"Full, 1000"
B07D47D314CA,1015978920,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19249H30,Yes,10.202.3.17,10.208.130.224,255.255.255.0,10.208.130.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS01.net.svm.com,10.207.130.4,GigabitEthernet1/0/18,,,,"Full, 1000"
B07D47D2B6E6,1015975582,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192491JC,Yes,10.202.3.17,10.208.76.126,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet2/0/28,,,,"Full, 1000"
B07D47D363C0,1015978342,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596FJ,Yes,10.202.3.17,10.208.152.225,255.255.255.0,10.208.152.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM431-A01-AS03.net.svm.com,10.207.152.4,GigabitEthernet1/0/30,,,,"Full, 1000"
007686CF4AB0,1015972210,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH2046FFDE,Yes,10.202.3.17,10.208.77.131,255.255.255.0,10.208.77.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-B01-AS02-SW.net.svm.com,10.207.77.4,GigabitEthernet1/0/25,,,,"Full, 1000"
B07D47D36258,1015978431,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596A8,Yes,10.202.3.17,10.208.153.244,255.255.255.0,10.208.153.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM431-A01-AS04.net.svm.com,10.207.153.4,GigabitEthernet1/0/2,,,,"Full, 1000"
B07D47D2B1CE,1015978392,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490Z6,Yes,10.202.3.17,10.208.153.245,255.255.255.0,10.208.153.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM431-A01-AS04.net.svm.com,10.207.153.4,GigabitEthernet1/0/34,,,,"Full, 1000"
B07D47D3642A,1015978107,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596H3,Yes,10.202.3.17,10.208.77.246,255.255.255.0,10.208.77.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-B01-AS02-SW.net.svm.com,10.207.77.4,GigabitEthernet2/0/43,,,,"Full, 1000"
001D70FC37EF,1075255532,CP-7962G,*SCCP42.9-4-2SR3-1S*,12.0,FCH1528D1KF,Yes,10.230.30.7,10.127.112.247,255.255.255.0,10.127.112.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub02.voice.es.svm.com   Active,abscuccmsub03.voice.es.svm.com   Standby,bbscuccmsub01.voice.es.svm.com,,,,SCMEMAHS639901-AS03.net.ahs.com,10.126.112.4,GigabitEthernet1/0/5,,,,"Full, 100"
B07D47D385DA,1015974248,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19259TH1,Yes,10.202.3.17,10.208.76.127,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet2/0/34,,,,"Full, 1000"
B07D47D36458,1015971779,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596HS,Yes,10.202.3.17,10.208.76.138,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet2/0/29,,,,"Full, 1000"
B07D47D2A662,1015971297,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19248ZQ6,Yes,10.202.3.17,10.208.131.237,255.255.255.0,10.208.131.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS02.net.svm.com,10.207.131.4,GigabitEthernet1/0/11,,,,"Full, 1000"
B07D47D2B754,1015971454,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192491KZ,Yes,10.202.3.17,10.208.153.136,255.255.255.0,10.208.153.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM431-A01-AS04.net.svm.com,10.207.153.4,GigabitEthernet1/0/11,,,,"Full, 1000"
5006AB08B1C8,1015972776,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH194783UQ,Yes,10.202.3.17,10.208.76.111,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/13,,,,"Full, 1000"
007686CF28D0,1015972127,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH2046FBMQ,Yes,10.202.3.17,10.208.76.108,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet2/0/44,,,,"Full, 1000"
B07D47D387B6,1015975607,CP-8851,sip88xx.11-0-1-11,V01,FCH19259TQ1,Yes,10.202.3.17,10.208.76.159,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet4/0/37,,,,"Full, 1000"
B07D47D2ADCA,1015978417,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490J2,Yes,10.202.3.17,10.208.76.145,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/39,,,,"Full, 1000"
B07D47D36E82,1015977909,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192597N1,Yes,10.202.3.17,10.208.76.151,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/41,,,,"Full, 1000"
B07D47D2A50A,1015971081,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19248ZK4,Yes,10.202.3.17,10.208.76.15,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/35,,,,"Full, 1000"
B07D47D2B70E,1015974225,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192491JY,Yes,10.202.3.17,10.208.76.163,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet2/0/46,,,,"Full, 1000"
B07D47D2B316,1015978475,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19249140,Yes,10.202.3.17,10.208.76.17,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/6,,,,"Full, 1000"
B4A8B993D5C2,1015971343,CP-8851,sip88xx.11-7-1-17,V31,FCH2150DUDG,Yes,10.202.3.17,10.208.78.160,255.255.255.0,10.208.78.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,10.203.40.90,,,MEM712-A01-AS01-N.net.svm.com,10.207.78.4,GigabitEthernet4/0/43,,,,"Full, 1000"
B07D47D38866,1015973268,CP-8851,sip88xx.11-0-1-11,V01,FCH19259TSM,Yes,10.202.3.17,10.208.76.110,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/40,,,,"Full, 1000"
B07D47D36BAE,1015971071,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192597BD,Yes,10.202.3.17,10.208.76.19,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/11,,,,"Full, 1000"
B07D47D2AB30,1015971422,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19249089,Yes,10.202.3.17,10.208.77.119,255.255.255.0,10.208.77.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-B01-AS02-SW.net.svm.com,10.207.77.4,GigabitEthernet1/0/41,,,,"Full, 1000"
0038DFB4C2E8,1015978595,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH2042FAVY,Yes,10.202.3.17,10.208.76.149,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet2/0/31,,,,"Full, 1000"
B07D47D387C6,1015976911,CP-8851,sip88xx.11-0-1-11,V01,FCH19259TQ9,Yes,10.202.3.17,10.208.76.231,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet2/0/47,,,,"Full, 1000"
B07D47D2B108,1015978770,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490W9,Yes,10.202.3.17,10.208.76.244,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet2/0/19,,,,"Full, 1000"
B07D47D3632E,1015971179,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596DD,Yes,10.202.3.17,10.208.76.27,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet2/0/22,,,,"Full, 1000"
B07D47D2A89E,1015978013,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19248ZYL,Yes,10.202.3.17,10.208.76.240,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet2/0/6,,,,"Full, 1000"
5006AB08FD6E,1015978476,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19478LXU,Yes,10.202.3.17,10.208.76.25,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/38,,,,"Full, 1000"
B07D47D2B432,1015972136,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19249186,Yes,10.202.3.17,10.208.76.120,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet2/0/18,,,,"Full, 1000"
B07D47D3637C,1015977472,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596EJ,Yes,10.202.3.17,10.208.76.23,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/4,,,,"Full, 1000"
5006AB088BD4,1015978362,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1946929Y,Yes,10.202.3.17,10.208.76.208,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/12,,,,"Full, 1000"
B07D47D38640,1015971488,CP-8851,sip88xx.11-0-1-11,V01,FCH19259TJJ,Yes,10.202.3.17,10.208.80.126,255.255.255.0,10.208.80.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM723-A01-AS01-SE.net.svm.com,10.207.80.4,GigabitEthernet3/0/37,,,,"Full, 1000"
B07D47D37126,1015976885,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192597XZ,Yes,10.202.3.17,10.208.76.39,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/5,,,,"Full, 1000"
B07D47D2B63A,1015971428,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192491FU,Yes,10.202.3.17,10.208.76.45,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/17,,,,"Full, 1000"
B07D47D36F76,1015973278,CP-8851,sip88xx.11-0-1-11,V01,FCH192597RM,Yes,10.119.3.17,10.208.76.57,255.255.255.0,10.208.76.1,10.119.3.17,10.202.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet2/0/4,,,,"Full, 1000"
B07D47D3711E,1015971874,CP-8851,sip88xx.11-0-1-11,V01,FCH192597XV,Yes,10.202.3.17,10.208.76.96,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet4/0/29,,,,"Full, 1000"
B07D47D2AA30,1015976959,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1924904H,Yes,10.202.3.17,10.208.77.118,255.255.255.0,10.208.77.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-B01-AS02-SW.net.svm.com,10.207.77.4,GigabitEthernet1/0/33,,,,"Full, 1000"
B07D47D2AD18,1015974266,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490FF,Yes,10.202.3.17,10.208.76.56,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/44,,,,"Full, 1000"
B07D47D26052,1015978878,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19248RYC,Yes,10.202.3.17,10.208.151.232,255.255.255.0,10.208.151.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM431-A01-AS02.net.svm.com,10.207.151.4,GigabitEthernet1/0/27,,,,"Full, 1000"
0041D2F8E726,1015978427,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH200186B1,Yes,10.202.3.17,10.208.77.10,255.255.255.0,10.208.77.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-B01-AS02-SW.net.svm.com,10.207.77.4,GigabitEthernet1/0/11,,,,"Full, 1000"
5006AB090044,1015978065,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19478M8H,Yes,10.202.3.17,10.208.77.128,255.255.255.0,10.208.77.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,Yes,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-B01-AS02-SW.net.svm.com,10.207.77.4,GigabitEthernet2/0/21,,,,"Full, 1000"
B07D47D3839C,1015972114,CP-8851,sip88xx.11-0-1-11,V01,FCH19259T8L,Yes,10.202.3.17,10.208.77.116,255.255.255.0,10.208.77.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-B01-AS02-SW.net.svm.com,10.207.77.4,GigabitEthernet1/0/37,,,,"Full, 1000"
B07D47D36208,1015973641,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19259692,Yes,10.202.3.17,10.208.77.140,255.255.255.0,10.208.77.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-B01-AS02-SW.net.svm.com,10.207.77.4,GigabitEthernet1/0/31,,,,"Full, 1000"
B07D47D2B2A4,1015977560,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1924912B,Yes,10.202.3.17,10.208.77.139,255.255.255.0,10.208.77.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-B01-AS02-SW.net.svm.com,10.207.77.4,GigabitEthernet2/0/13,,,,"Full, 1000"
B07D47D2B46A,1015977523,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19249190,Yes,10.202.3.17,10.208.77.115,255.255.255.0,10.208.77.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-B01-AS02-SW.net.svm.com,10.207.77.4,GigabitEthernet2/0/31,,,,"Full, 1000"
5006AB09AF4A,1015978360,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH194887WL,Yes,10.202.3.17,10.208.77.249,255.255.255.0,10.208.77.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-B01-AS02-SW.net.svm.com,10.207.77.4,GigabitEthernet1/0/13,,,,"Full, 1000"
B07D47D2B28C,1015976792,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1924911Z,Yes,10.202.3.17,10.208.77.138,255.255.255.0,10.208.77.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-B01-AS02-SW.net.svm.com,10.207.77.4,GigabitEthernet1/0/39,,,,"Full, 1000"
B07D47D362B0,1015971426,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596BJ,Yes,10.202.3.17,10.208.77.243,255.255.255.0,10.208.77.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-B01-AS02-SW.net.svm.com,10.207.77.4,GigabitEthernet1/0/47,,,,"Full, 1000"
0C116763DCB6,1015976750,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH20099467,Yes,10.202.3.17,10.208.78.137,255.255.255.0,10.208.78.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM712-A01-AS01-N.net.svm.com,10.207.78.4,GigabitEthernet3/0/30,,,,"Full, 1000"
B07D47D2B444,1015972283,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1924918F,Yes,10.202.3.17,10.208.76.98,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/42,,,,"Full, 1000"
